species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,bill_length_mm_outlier,bill_depth_mm_outlier,flipper_length_mm_outlier,body_mass_g_outlier,is_any_outlier,body_mass_kg,bill_area_mm2,bill_ratio,flipper_mass_ratio,cluster,PC1,PC2
Chinstrap,Dream,45.2,17.8,198.0,3950.0,Female,False,False,False,False,False,3.95,804.5600000000001,2.539325842696629,50.12658227848101,2,-0.17575076489823316,0.3947998552103509
Chinstrap,Dream,46.1,18.2,178.0,3250.0,Female,False,False,False,False,False,3.25,839.02,2.5329670329670333,54.76923076923077,2,-1.1295326024565524,0.6052658598625589
Chinstrap,Dream,51.3,18.2,197.0,3750.0,Male,False,False,False,False,False,3.75,933.66,2.8186813186813184,52.53333333333333,2,0.2911162664842484,1.2829598196849992
Chinstrap,Dream,46.0,18.9,195.0,4150.0,Female,False,False,False,False,False,4.15,869.4,2.433862433862434,46.98795180722891,2,-0.5225332424315833,0.904953209021388
Chinstrap,Dream,51.3,19.9,198.0,3700.0,Male,False,False,False,False,False,3.7,1020.87,2.577889447236181,53.51351351351351,2,-0.10500254617382224,1.9363961576476159
Chinstrap,Dream,46.6,17.8,193.0,3800.0,Female,False,False,False,False,False,3.8,829.48,2.617977528089888,50.78947368421053,2,-0.2690537051018749,0.5512074142277785
Chinstrap,Dream,51.7,20.3,194.0,3775.0,Male,False,False,False,False,False,3.775,1049.51,2.5467980295566504,51.3907284768212,2,-0.3568814360363335,2.1276060611506056
Chinstrap,Dream,47.0,17.3,185.0,3700.0,Female,False,False,False,False,False,3.7,813.1,2.7167630057803467,50.0,2,-0.474464570715512,0.38754319072753535
Chinstrap,Dream,52.0,18.1,201.0,4050.0,Male,False,False,False,False,False,4.05,941.2,2.87292817679558,49.62962962962963,2,0.5762654927786975,1.339616040519083
Chinstrap,Dream,45.9,17.1,190.0,3575.0,Female,False,False,False,False,False,3.575,784.89,2.6842105263157894,53.14685314685315,2,-0.2986237667732902,0.19083870726850083
Chinstrap,Dream,50.5,19.6,201.0,4050.0,Male,False,False,False,False,False,4.05,989.8,2.576530612244898,49.62962962962963,2,0.033236578629573854,1.732530427544679
Chinstrap,Dream,50.3,20.0,197.0,3300.0,Male,False,False,False,False,False,3.3,1006.0,2.515,59.6969696969697,2,-0.2794463623451216,1.8511903680768298
Chinstrap,Dream,58.0,17.8,181.0,3700.0,Female,False,False,False,False,False,3.7,1032.4,3.258426966292135,48.91891891891892,2,0.32179352331265343,1.898755059678814
Chinstrap,Dream,46.4,18.6,190.0,3450.0,Female,False,False,False,False,False,3.45,863.0400000000001,2.494623655913978,55.07246376811594,2,-0.6389725105484667,0.8255863041968851
Chinstrap,Dream,49.2,18.2,195.0,4400.0,Male,False,False,False,False,False,4.4,895.44,2.7032967032967035,44.31818181818181,2,-0.015769536194557766,1.0238846741212624
Chinstrap,Dream,42.4,17.3,181.0,3600.0,Female,False,False,False,False,False,3.6,733.52,2.450867052023121,50.27777777777778,0,-1.128772210147915,-0.17897374238049726
Chinstrap,Dream,48.5,17.5,191.0,3400.0,Male,False,False,False,False,False,3.4,848.75,2.771428571428572,56.1764705882353,2,-0.09237540975905405,0.66094082957908
Chinstrap,Dream,43.2,16.6,187.0,2900.0,Female,False,False,False,False,False,2.9,717.1200000000001,2.602409638554217,64.48275862068965,0,-0.5830098370011405,-0.3347913036665397
Chinstrap,Dream,50.6,19.4,193.0,3800.0,Male,False,False,False,False,False,3.8,981.64,2.6082474226804124,50.78947368421053,2,-0.28078006981388703,1.6474490814495542
Chinstrap,Dream,46.7,17.9,195.0,3300.0,Female,False,False,False,False,False,3.3,835.93,2.608938547486034,59.09090909090909,2,-0.19091599188825914,0.6067353028522394
Chinstrap,Dream,52.0,19.0,197.0,4150.0,Male,False,False,False,False,False,4.15,988.0,2.736842105263158,47.46987951807228,2,0.15351097338517622,1.6738890668590756
Chinstrap,Dream,50.5,18.4,200.0,3400.0,Female,False,False,False,False,False,3.4,929.2,2.7445652173913047,58.82352941176471,2,0.2990157958314243,1.2705238543996231
Chinstrap,Dream,49.5,19.0,200.0,3800.0,Male,False,False,False,False,False,3.8,940.5,2.6052631578947367,52.631578947368425,2,0.041268196096984906,1.3793229672293044
Chinstrap,Dream,46.4,17.8,191.0,3700.0,Female,False,False,False,False,False,3.7,825.92,2.606741573033708,51.62162162162162,2,-0.3833933459254318,0.5218738180716898
Chinstrap,Dream,52.8,20.0,205.0,4550.0,Male,False,False,False,False,False,4.55,1056.0,2.64,45.05494505494506,2,0.35019034576696034,2.174082981118554
Chinstrap,Dream,40.9,16.6,187.0,3200.0,Female,False,False,False,False,False,3.2,678.94,2.4638554216867465,58.4375,0,-0.8160920329311805,-0.6128994950547468
Chinstrap,Dream,54.2,20.8,201.0,4300.0,Male,False,False,False,False,False,4.3,1127.36,2.605769230769231,46.74418604651163,2,0.09537986472644641,2.6393533014269877
Chinstrap,Dream,42.5,16.7,187.0,3350.0,Female,False,False,False,False,False,3.35,709.75,2.5449101796407185,55.82089552238806,0,-0.6800158157232661,-0.3811469741690043
Chinstrap,Dream,51.0,18.8,203.0,4100.0,Male,False,False,False,False,False,4.1,958.8,2.7127659574468086,49.51219512195122,2,0.3865215977391765,1.4918513814780854
Chinstrap,Dream,49.7,18.6,195.0,3600.0,Male,False,False,False,False,False,3.6,924.42,2.672043010752688,54.16666666666666,2,-0.06937116996604835,1.2374867884510101
Chinstrap,Dream,47.5,16.8,199.0,3900.0,Female,False,False,False,False,False,3.9,798.0,2.827380952380952,51.02564102564103,2,0.3650464338373292,0.29262365454633715
Chinstrap,Dream,47.6,18.3,195.0,3850.0,Female,False,False,False,False,False,3.85,871.08,2.601092896174863,50.64935064935065,2,-0.2039815915849604,0.8687040591625447
Chinstrap,Dream,52.0,20.7,210.0,4800.0,Male,False,False,False,False,False,4.8,1076.4,2.5120772946859904,43.75,2,0.32182190344407713,2.35822705581655
Chinstrap,Dream,46.9,16.6,192.0,2700.0,Female,False,False,False,False,False,2.7,778.5400000000001,2.8253012048192767,71.1111111111111,2,0.027127537656066448,0.1254758225681422
Chinstrap,Dream,53.5,19.9,205.0,4500.0,Male,False,False,False,False,False,4.5,1064.65,2.6884422110552766,45.55555555555556,2,0.4471963244890868,2.220438651621017
Chinstrap,Dream,49.0,19.5,210.0,3950.0,Male,False,False,False,False,False,3.95,955.5,2.5128205128205128,53.16455696202532,2,0.3306166769780864,1.536045805400218
Chinstrap,Dream,46.2,17.5,187.0,3650.0,Female,False,False,False,False,False,3.65,808.5,2.64,51.23287671232877,2,-0.5136008532614171,0.37253208785925457
Chinstrap,Dream,50.9,19.1,196.0,3550.0,Male,False,False,False,False,False,3.55,972.19,2.664921465968586,55.21126760563381,2,-0.031066851304820495,1.57659161679315
Chinstrap,Dream,45.5,17.0,196.0,3500.0,Female,False,False,False,False,False,3.5,773.5,2.676470588235294,56.0,2,-0.030877010398349322,0.11963693782185912
Chinstrap,Dream,50.9,17.9,196.0,3675.0,Female,False,False,False,False,False,3.675,911.11,2.8435754189944134,53.333333333333336,2,0.2817481777901109,1.117160181230999
Chinstrap,Dream,50.8,18.5,201.0,4450.0,Male,False,False,False,False,False,4.45,939.8,2.745945945945946,45.16853932584269,2,0.3503857141893523,1.3476599264314588
Chinstrap,Dream,50.1,17.9,190.0,3400.0,Female,False,False,False,False,False,3.4,896.79,2.7988826815642462,55.88235294117647,2,-0.08153876171795343,1.0049760717724552
Chinstrap,Dream,49.0,19.6,212.0,4300.0,Male,False,False,False,False,False,4.3,960.4,2.5,49.30232558139535,2,0.3986203816730038,1.5794820335295403
Chinstrap,Dream,51.5,18.7,187.0,3250.0,Male,False,False,False,False,False,3.25,963.05,2.7540106951871657,57.53846153846154,2,-0.2893134308653872,1.4728215296637928
Chinstrap,Dream,49.8,17.3,198.0,3675.0,Female,False,False,False,False,False,3.675,861.54,2.8786127167630053,53.87755102040816,2,0.42075322241806634,0.759586473169201
Chinstrap,Dream,48.1,16.4,199.0,3325.0,Female,False,False,False,False,False,3.325,788.8399999999999,2.932926829268293,59.849624060150376,2,0.530122161314491,0.21202980566312316
Chinstrap,Dream,51.4,19.0,201.0,3950.0,Male,False,False,False,False,False,3.95,976.6,2.705263157894737,50.88607594936709,2,0.2808501698453157,1.611639654219858
Chinstrap,Dream,45.7,17.3,193.0,3600.0,Female,False,False,False,False,False,3.6,790.6100000000001,2.6416184971098264,53.61111111111111,2,-0.22992018631392996,0.2509527049539616
Chinstrap,Dream,50.7,19.7,203.0,4050.0,Male,False,False,False,False,False,4.05,998.79,2.5736040609137056,50.123456790123456,2,0.12150830036188714,1.8001499766642794
Chinstrap,Dream,42.5,17.3,187.0,3350.0,Female,False,False,False,False,False,3.35,735.25,2.4566473988439306,55.82089552238806,0,-0.8364233302707318,-0.1514312563879289
Chinstrap,Dream,52.2,18.8,197.0,3450.0,Male,False,False,False,False,False,3.45,981.36,2.776595744680851,57.10144927536231,2,0.22591482860505946,1.62150048192233
Chinstrap,Dream,45.2,16.6,191.0,3250.0,Female,False,False,False,False,False,3.25,750.3200000000002,2.7228915662650603,58.76923076923077,2,-0.1921864190548693,-0.08265754343213218
Chinstrap,Dream,49.3,19.9,203.0,4050.0,Male,False,False,False,False,False,4.05,981.0699999999998,2.477386934673367,50.123456790123456,2,-0.07250365708236488,1.7074386356593516
Chinstrap,Dream,50.2,18.8,202.0,3800.0,Male,False,False,False,False,False,3.8,943.76,2.670212765957447,53.15789473684211,2,0.2584137176965169,1.3925429599340657
Chinstrap,Dream,45.6,19.4,194.0,3525.0,Female,False,False,False,False,False,3.525,884.64,2.350515463917526,55.0354609929078,2,-0.7404446838556746,1.0454411942754882
Chinstrap,Dream,51.9,19.5,206.0,3950.0,Male,False,False,False,False,False,3.95,1012.05,2.6615384615384614,52.151898734177216,2,0.4363596764479862,1.8764034094276414
Chinstrap,Dream,46.8,16.5,189.0,3650.0,Female,False,False,False,False,False,3.65,772.1999999999999,2.836363636363636,51.78082191780822,2,-0.09804598745062934,0.06737279636077516
Chinstrap,Dream,45.7,17.0,195.0,3650.0,Female,False,False,False,False,False,3.65,776.9000000000001,2.6882352941176477,53.42465753424658,2,-0.05764480525403524,0.14124512122923347
Chinstrap,Dream,55.8,19.8,207.0,4000.0,Male,False,False,False,False,False,4.0,1104.84,2.818181818181818,51.75,2,0.8004180632965314,2.4654111652115214
Chinstrap,Dream,43.5,18.1,202.0,3400.0,Female,False,False,False,False,False,3.4,787.35,2.403314917127072,59.41176470588236,2,-0.23808941941749776,0.3144000360151374
Chinstrap,Dream,49.6,18.2,193.0,3775.0,Male,False,False,False,False,False,3.775,902.72,2.7252747252747254,51.12582781456954,2,-0.0693051259059303,1.0671010409360107
Chinstrap,Dream,50.8,19.0,210.0,4100.0,Male,False,False,False,False,False,4.1,965.2,2.673684210526316,51.21951219512196,2,0.6433684257708597,1.5622659294951646
Chinstrap,Dream,50.2,18.7,198.0,3775.0,Female,False,False,False,False,False,3.775,938.74,2.6844919786096257,52.450331125827816,2,0.09633838921543768,1.3439564566389335
Gentoo,Biscoe,46.1,13.2,211.0,4500.0,Female,False,False,False,False,False,4.5,608.52,3.4924242424242427,46.888888888888886,1,1.72604514457733,-1.224052248077207
Gentoo,Biscoe,50.0,16.3,230.0,5700.0,Male,False,False,False,False,False,5.7,815.0,3.067484662576687,40.35087719298245,1,2.206846410946494,0.483314667177309
Gentoo,Biscoe,48.7,14.1,210.0,4450.0,Female,False,False,False,False,False,4.45,686.6700000000001,3.4539007092198584,47.19101123595505,1,1.7078822823491826,-0.567670636114874
Gentoo,Biscoe,50.0,15.2,218.0,5700.0,Male,False,False,False,False,False,5.7,760.0,3.2894736842105265,38.24561403508772,1,1.9291637782332094,0.031267533583813574
Gentoo,Biscoe,47.6,14.5,215.0,5400.0,Male,False,False,False,False,False,5.4,690.2,3.282758620689655,39.81481481481481,1,1.7273155717439392,-0.5346594017928339
Gentoo,Biscoe,46.5,13.5,210.0,4550.0,Female,False,False,False,False,False,4.55,627.75,3.4444444444444446,46.15384615384615,1,1.6413416094853055,-1.0634028847890162
Gentoo,Biscoe,45.4,14.6,211.0,4800.0,Female,False,False,False,False,False,4.8,662.8399999999999,3.1095890410958904,43.958333333333336,1,1.2901562176690289,-0.7726905300540081
Gentoo,Biscoe,46.7,15.3,219.0,5200.0,Male,False,False,False,False,False,5.2,714.5100000000001,3.0522875816993467,42.11538461538461,1,1.615709389918033,-0.32689617220936906
Gentoo,Biscoe,43.3,13.4,209.0,4400.0,Female,False,False,False,False,False,4.4,580.22,3.231343283582089,47.49999999999999,1,1.2960854440851524,-1.4911971111798952
Gentoo,Biscoe,46.8,15.4,215.0,5150.0,Male,False,False,False,False,False,5.15,720.72,3.038961038961039,41.74757281553398,1,1.4116322317731615,-0.2868191090823371
Gentoo,Biscoe,40.9,13.7,214.0,4650.0,Female,False,False,False,False,False,4.65,560.3299999999999,2.985401459854015,46.02150537634408,1,1.209844541828088,-1.65366341625818
Gentoo,Biscoe,49.0,16.1,216.0,5550.0,Male,False,False,False,False,False,5.55,788.9000000000001,3.043478260869565,38.91891891891892,1,1.4991407974388753,0.24977423013822297
Gentoo,Biscoe,45.5,13.7,214.0,4650.0,Female,False,False,False,False,False,4.65,623.35,3.321167883211679,46.02150537634408,1,1.6760089336881672,-1.0974470334817665
Gentoo,Biscoe,48.4,14.6,213.0,5850.0,Male,False,False,False,False,False,5.85,706.64,3.315068493150685,36.410256410256416,1,1.6882480970161118,-0.404790440034016
Gentoo,Biscoe,45.8,14.6,210.0,4200.0,Female,False,False,False,False,False,4.2,668.68,3.136986301369863,50.0,1,1.2836564398507373,-0.7268990256563554
Gentoo,Biscoe,49.3,15.7,217.0,5850.0,Male,False,False,False,False,False,5.85,774.0099999999999,3.140127388535032,37.0940170940171,1,1.6808503112530253,0.1354805373524949
Gentoo,Biscoe,42.0,13.5,210.0,4150.0,Female,False,False,False,False,False,4.15,567.0,3.111111111111111,50.60240963855421,1,1.1853112261439238,-1.60752760707029
Gentoo,Biscoe,49.2,15.2,221.0,6300.0,Male,False,False,False,False,False,6.3,747.84,3.2368421052631584,35.07936507936508,1,1.9891991457628737,-0.05774033762858705
Gentoo,Biscoe,46.2,14.5,209.0,4800.0,Female,False,False,False,False,False,4.8,669.9000000000001,3.1862068965517243,43.54166666666667,1,1.3032245811236904,-0.7193934742222143
Gentoo,Biscoe,48.7,15.1,222.0,5350.0,Male,False,False,False,False,False,5.35,735.37,3.2251655629139075,41.49532710280374,1,2.0116328341537115,-0.15390945548489174
Gentoo,Biscoe,50.2,14.3,218.0,5700.0,Male,False,False,False,False,False,5.7,717.8600000000001,3.5104895104895104,38.24561403508772,1,2.184043067091802,-0.289122722097519
Gentoo,Biscoe,45.1,14.5,215.0,5000.0,Female,False,False,False,False,False,5.0,653.95,3.110344827586207,43.0,1,1.473965358776505,-0.8369509141713193
Gentoo,Biscoe,46.5,14.5,213.0,4400.0,Female,False,False,False,False,False,4.4,674.25,3.206896551724138,48.40909090909091,1,1.521769854252106,-0.6728179424051772
Gentoo,Biscoe,46.3,15.8,215.0,5050.0,Male,False,False,False,False,False,5.05,731.54,2.9303797468354427,42.57425742574257,1,1.256690512814698,-0.1941335997039842
Gentoo,Biscoe,42.9,13.1,215.0,5000.0,Female,False,False,False,False,False,5.0,561.99,3.2748091603053435,43.0,1,1.6159680386425817,-1.6389707865535614
Gentoo,Biscoe,46.1,15.1,215.0,5100.0,Male,False,False,False,False,False,5.1,696.11,3.0529801324503314,42.15686274509804,1,1.4188979294160133,-0.48631859143885026
Gentoo,Biscoe,44.5,14.3,216.0,4100.0,Unknown,False,False,False,False,False,4.1,636.35,3.111888111888112,52.6829268292683,1,1.5123329577398898,-0.9834976454862757
Gentoo,Biscoe,47.8,15.0,215.0,5650.0,Male,False,False,False,False,False,5.65,717.0,3.1866666666666665,38.05309734513274,1,1.6172439933251122,-0.319046315984993
Gentoo,Biscoe,48.2,14.3,210.0,4600.0,Female,False,False,False,False,False,4.6,689.2600000000001,3.370629370629371,45.65217391304349,1,1.605076401573207,-0.5515570326635458
Gentoo,Biscoe,50.0,15.3,220.0,5550.0,Male,False,False,False,False,False,5.55,765.0,3.2679738562091503,39.63963963963964,1,1.9971674829281267,0.07470376171313615
Gentoo,Biscoe,47.3,15.3,222.0,5250.0,Male,False,False,False,False,False,5.25,723.6899999999999,3.091503267973856,42.285714285714285,1,1.8176208767094593,-0.24662079648981888
Gentoo,Biscoe,42.8,14.2,209.0,4700.0,Female,False,False,False,False,False,4.7,607.7599999999999,3.014084507042253,44.46808510638298,1,1.0368720487617122,-1.2453677899474929
Gentoo,Biscoe,45.1,14.5,207.0,5050.0,Female,False,False,False,False,False,5.05,653.95,3.110344827586207,40.990099009901,1,1.0976788636318573,-0.8575520148345577
Gentoo,Biscoe,59.6,17.0,230.0,6050.0,Male,False,False,False,False,False,6.05,1013.2,3.5058823529411764,38.01652892561984,1,2.9972357951027324,1.9121157454552802
Gentoo,Biscoe,49.1,14.8,220.0,5150.0,Female,False,False,False,False,False,5.15,726.6800000000001,3.3175675675675675,42.71844660194174,1,2.0363010017160716,-0.22555094756068086
Gentoo,Biscoe,48.4,16.3,220.0,5400.0,Male,False,False,False,False,False,5.4,788.92,2.969325153374233,40.74074074074074,1,1.5743441557165265,0.2640967234260302
Gentoo,Biscoe,42.6,13.7,213.0,4950.0,Female,False,False,False,False,False,4.95,583.62,3.109489051094891,43.03030303030303,1,1.3350868747528628,-1.4506803254237144
Gentoo,Biscoe,44.4,17.3,219.0,5250.0,Male,False,False,False,False,False,5.25,768.12,2.566473988439306,41.71428571428572,1,0.8612688121631085,0.16071469567267344
Gentoo,Biscoe,44.0,13.6,208.0,4350.0,Female,False,False,False,False,False,4.35,598.4,3.235294117647059,47.816091954022994,1,1.2678518536404653,-1.332558719369799
Gentoo,Biscoe,48.7,15.7,208.0,5350.0,Male,False,False,False,False,False,5.35,764.59,3.101910828025478,38.8785046728972,1,1.1967239531031133,0.03975433613551592
Gentoo,Biscoe,42.7,13.7,208.0,3950.0,Female,False,False,False,False,False,3.95,584.99,3.1167883211678835,52.65822784810126,1,1.1100418238061556,-1.4514643528430988
Gentoo,Biscoe,49.6,16.0,225.0,5700.0,Male,False,False,False,False,False,5.7,793.6,3.1,39.47368421052632,1,2.009335074680033,0.3072144783916899
Gentoo,Biscoe,45.3,13.7,210.0,4300.0,Female,False,False,False,False,False,4.3,620.6099999999999,3.3065693430656933,48.83720930232558,1,1.4675976690784485,-1.131930904803665
Gentoo,Biscoe,49.6,15.0,216.0,4750.0,Male,False,False,False,False,False,4.75,744.0,3.306666666666666,45.47368421052632,1,1.8466919585547463,-0.09882128948957807
Gentoo,Biscoe,50.5,15.9,222.0,5550.0,Male,False,False,False,False,False,5.55,802.95,3.1761006289308176,40.0,1,1.9855016347603103,0.3700280571357177
Gentoo,Biscoe,43.6,13.9,217.0,4900.0,Female,False,False,False,False,False,4.9,606.0400000000001,3.1366906474820144,44.285714285714285,1,1.5724343693296714,-1.2428912642136758
Gentoo,Biscoe,45.5,13.9,210.0,4200.0,Female,False,False,False,False,False,4.2,632.45,3.273381294964029,50.0,1,1.435729847933355,-1.0311756778863603
Gentoo,Biscoe,50.5,15.9,225.0,5400.0,Male,False,False,False,False,False,5.4,802.95,3.1761006289308176,41.66666666666666,1,2.126609070439553,0.37775346988443204
Gentoo,Biscoe,44.9,13.3,213.0,5100.0,Female,False,False,False,False,False,5.1,597.17,3.37593984962406,41.76470588235294,1,1.6724407470478786,-1.3257159458895575
Gentoo,Biscoe,45.2,15.8,215.0,5300.0,Male,False,False,False,False,False,5.3,714.1600000000001,2.8607594936708862,40.56603773584906,1,1.1452164191090273,-0.3271418651505171
Gentoo,Biscoe,46.6,14.2,210.0,4850.0,Female,False,False,False,False,False,4.85,661.72,3.2816901408450705,43.29896907216495,1,1.4690001843652936,-0.7833095535492898
Gentoo,Biscoe,48.5,14.1,220.0,5300.0,Male,False,False,False,False,False,5.3,683.85,3.4397163120567376,41.50943396226416,1,2.157972384242597,-0.5661025812761051
Gentoo,Biscoe,45.1,14.4,210.0,4400.0,Female,False,False,False,False,False,4.4,649.44,3.1319444444444446,47.72727272727273,1,1.2648542184023444,-0.8881125550493555
Gentoo,Biscoe,50.1,15.0,225.0,5000.0,Male,False,False,False,False,False,5.0,751.5,3.3400000000000003,45.0,1,2.3206843081859616,-0.015186748767737923
Gentoo,Biscoe,46.5,14.4,217.0,4900.0,Female,False,False,False,False,False,4.9,669.6,3.2291666666666665,44.285714285714285,1,1.7359810209156739,-0.7008033450370702
Gentoo,Biscoe,45.0,15.4,220.0,5050.0,Male,False,False,False,False,False,5.05,693.0,2.922077922077922,43.56435643564357,1,1.464399137902014,-0.49159331008032225
Gentoo,Biscoe,43.8,13.9,208.0,4300.0,Female,False,False,False,False,False,4.3,608.8199999999999,3.151079136690647,48.372093023255815,1,1.1693800793293374,-1.2418841814695405
Gentoo,Biscoe,45.5,15.0,220.0,5000.0,Male,False,False,False,False,False,5.0,682.5,3.033333333333333,44.0,1,1.619340856860478,-0.5842788194586752
Gentoo,Biscoe,43.2,14.5,208.0,4450.0,Female,False,False,False,False,False,4.45,626.4000000000001,2.9793103448275864,46.741573033707866,1,0.9521685136696884,-1.0847184266593015
Gentoo,Biscoe,50.4,15.3,224.0,5550.0,Male,False,False,False,False,False,5.55,771.12,3.294117647058824,40.36036036036036,1,2.2258467645752398,0.13337095402531285
Gentoo,Biscoe,45.3,13.8,208.0,4200.0,Female,False,False,False,False,False,4.2,625.14,3.2826086956521734,49.52380952380952,1,1.3474581262010419,-1.0987952270059616
Gentoo,Biscoe,46.2,14.9,221.0,5300.0,Male,False,False,False,False,False,5.3,688.3800000000001,3.100671140939597,41.69811320754717,1,1.763382647475685,-0.5353480113733067
Gentoo,Biscoe,45.7,13.9,214.0,4400.0,Female,False,False,False,False,False,4.4,635.23,3.287769784172662,48.63636363636363,1,1.6441411125430736,-0.9966918065644621
Gentoo,Biscoe,54.3,15.7,231.0,5650.0,Male,False,False,False,False,False,5.65,852.5099999999999,3.4585987261146496,40.88495575221239,1,2.846052103691027,0.7761154882701329
Gentoo,Biscoe,45.8,14.2,219.0,4700.0,Female,False,False,False,False,False,4.7,650.3599999999999,3.2253521126760565,46.59574468085106,1,1.8112504232534428,-0.8568665992642623
Gentoo,Biscoe,49.8,16.8,230.0,5700.0,Male,False,False,False,False,False,5.7,836.64,2.964285714285714,40.35087719298245,1,2.056238798452878,0.6505611110045922
Gentoo,Biscoe,46.2,14.4,214.0,4650.0,Unknown,False,False,False,False,False,4.65,665.2800000000001,3.208333333333333,46.02150537634408,1,1.5644715596803391,-0.7448037392712026
Gentoo,Biscoe,49.5,16.2,229.0,5800.0,Male,False,False,False,False,False,5.8,801.9,3.055555555555556,39.48275862068966,1,2.135208475551171,0.3819952741551941
Gentoo,Biscoe,43.5,14.2,220.0,4700.0,Female,False,False,False,False,False,4.7,617.6999999999999,3.063380281690141,46.80851063829787,1,1.6252040392164846,-1.1323996530695637
Gentoo,Biscoe,50.7,15.0,223.0,5550.0,Male,False,False,False,False,False,5.55,760.5,3.3800000000000003,40.18018018018018,1,2.2874167355119845,0.0522129390372893
Gentoo,Biscoe,47.7,15.0,216.0,4750.0,Female,False,False,False,False,False,4.75,715.5,3.18,45.47368421052632,1,1.6541457966994966,-0.3285628388972269
Gentoo,Biscoe,46.4,15.6,221.0,5000.0,Male,False,False,False,False,False,5.0,723.8399999999999,2.9743589743589745,44.2,1,1.6011752308743699,-0.24316301963844117
Gentoo,Biscoe,48.2,15.6,221.0,5100.0,Male,False,False,False,False,False,5.1,751.9200000000001,3.08974358974359,43.333333333333336,1,1.783587384210923,-0.02551313072593114
Gentoo,Biscoe,46.5,14.8,217.0,5200.0,Female,False,False,False,False,False,5.2,688.2,3.141891891891892,41.730769230769226,1,1.631709344550697,-0.5476595331830203
Gentoo,Biscoe,46.4,15.0,216.0,4700.0,Female,False,False,False,False,False,4.7,696.0,3.0933333333333333,45.95744680851064,1,1.5224036859564303,-0.48575442533403984
Gentoo,Biscoe,48.6,16.0,230.0,5800.0,Male,False,False,False,False,False,5.8,777.6,3.0375,39.6551724137931,1,2.1431740489584636,0.19917356135481964
Gentoo,Biscoe,47.5,14.2,209.0,4600.0,Female,False,False,False,False,False,4.6,674.5,3.3450704225352115,45.434782608695656,1,1.5131704491404887,-0.6770597466759399
Gentoo,Biscoe,51.1,16.3,220.0,6000.0,Male,False,False,False,False,False,6.0,832.9300000000001,3.1349693251533743,36.66666666666666,1,1.8479623857213556,0.5905715567947948
Gentoo,Biscoe,45.2,13.8,215.0,4750.0,Female,False,False,False,False,False,4.75,623.7600000000001,3.27536231884058,45.26315789473684,1,1.6665748009339116,-1.0928609244207665
Gentoo,Biscoe,45.2,16.4,223.0,5950.0,Male,False,False,False,False,False,5.95,741.28,2.75609756097561,37.47899159663866,1,1.3650953997062103,-0.07682504670620462
Gentoo,Biscoe,49.1,14.5,212.0,4625.0,Female,False,False,False,False,False,4.625,711.95,3.386206896551724,45.83783783783784,1,1.7382182638451569,-0.3610099071144569
Gentoo,Biscoe,52.5,15.6,221.0,5450.0,Male,False,False,False,False,False,5.45,819.0,3.3653846153846154,40.55045871559633,1,2.2193497505149096,0.4944282705650634
Gentoo,Biscoe,47.4,14.6,212.0,4725.0,Female,False,False,False,False,False,4.725,692.04,3.246575342465753,44.86772486772488,1,1.5398721999360572,-0.5282821825683149
Gentoo,Biscoe,50.0,15.9,224.0,5350.0,Male,False,False,False,False,False,5.35,795.0,3.144654088050314,41.86915887850468,1,2.0289032159529854,0.3147200298258301
Gentoo,Biscoe,44.9,13.8,212.0,4750.0,Female,False,False,False,False,False,4.75,619.62,3.253623188405797,44.63157894736842,1,1.4950653396985765,-1.1368613186549
Gentoo,Biscoe,50.8,17.3,228.0,5600.0,Male,False,False,False,False,False,5.6,878.84,2.936416184971098,40.71428571428572,1,1.9331676643974685,0.957757205607739
Gentoo,Biscoe,43.4,14.4,218.0,4600.0,Female,False,False,False,False,False,4.6,624.96,3.013888888888889,47.39130434782609,1,1.4688625687291363,-1.0730696828034876
Gentoo,Biscoe,51.3,14.2,218.0,5300.0,Male,False,False,False,False,False,5.3,728.4599999999999,3.612676056338028,41.13207547169812,1,2.321585079888717,-0.19440040961449923
Gentoo,Biscoe,47.5,14.0,212.0,4875.0,Female,False,False,False,False,False,4.875,665.0,3.392857142857143,43.48717948717949,1,1.7064137230022198,-0.7459062398542502
Gentoo,Biscoe,52.1,17.0,230.0,5550.0,Male,False,False,False,False,False,5.55,885.7,3.0647058823529414,41.44144144144144,1,2.2371851562004297,1.0052412083198239
Gentoo,Biscoe,47.5,15.0,218.0,4950.0,Female,False,False,False,False,False,4.95,712.5,3.1666666666666665,44.04040404040404,1,1.7279494034482632,-0.3475958847216965
Gentoo,Biscoe,52.2,17.1,228.0,5400.0,Male,False,False,False,False,False,5.4,892.6200000000001,3.052631578947368,42.22222222222222,1,2.1271796218417203,1.0504685466126669
Gentoo,Biscoe,45.5,14.5,212.0,4750.0,Female,False,False,False,False,False,4.75,659.75,3.1379310344827585,44.63157894736842,1,1.3733939571720515,-0.7963096849394761
Gentoo,Biscoe,49.5,16.1,224.0,5650.0,Male,False,False,False,False,False,5.65,796.95,3.074534161490683,39.64601769911504,1,1.9260973351770097,0.3308336332771584
Gentoo,Biscoe,44.5,14.7,214.0,4850.0,Female,False,False,False,False,False,4.85,654.15,3.027210884353741,44.12371134020619,1,1.3139896575887513,-0.8355041087980359
Gentoo,Biscoe,50.8,15.7,226.0,5200.0,Male,False,False,False,False,False,5.2,797.56,3.2356687898089174,43.46153846153846,1,2.2561827460712145,0.34003168302572934
